VALUATION_DATE,PRODUCT_TYPE,RISK_TYPE,GREEK_TYPE,RIDER_VALUE,ASSET_VALUE,SOURCE_FILE
20250716,DBIB,ILP_Update,,0.0,0.0,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Fund_Basis_Fund_Mapping,,2.3,0.2,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Passage_Of_Time,,-0.1,0.1,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,New_Business,,0.0,0.0,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Equity,Delta,2.0,-1.6,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Interest_Rate,Basis,0.0,0.7,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Interest_Rate,Convexity_Residual,0.0,0.1,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Interest_Rate,Rho,-5.7,6.0,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Equity,Gamma_Residual,0.2,0.0,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Credit,HY_Total,0.0,0.0,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Cross_Impact_True_up,,0.1,0.0,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
20250716,DBIB,Credit,AGG_Credit,0.1,0.0,table_FW_ Daily Hedging P&L Summary for DBIB 2025_07_16.csv
